Dataset,Model,Fold,test_accuracy,test_precision,test_recall,test_f1_score,test_mcc,test_aucroc,test_aucpr,test_sensitivity,test_specificity,test_ppv,test_npv,test_ARI,test_NMI,Inference Time (ms),Stop Epoch,Early Stopping
mpid,gcn,1,0.7521929824561403,0.7597059779077323,0.7521929824561403,0.7551255390565482,0.4487832089243197,0.8453866983686679,0.9242051023610631,0.7928802588996764,0.6666666666666666,0.8333333333333334,0.6049382716049383,0.24509310712825733,0.15599577054955366,12.201786041259766,88.0,1.0
mpid,gcn,2,0.7609649122807017,0.7705636520674348,0.7609649122807017,0.7644289302303907,0.4728221271960569,0.8548202452502036,0.9311528071465103,0.7928802588996764,0.6938775510204082,0.8448275862068966,0.6144578313253012,0.2642354772587319,0.17357813018596727,16.033411026000977,101.0,1.0
mpid,gcn,3,0.7719298245614035,0.7683249493892386,0.7719298245614035,0.7697303499171361,0.4691087493600887,0.8460801796446733,0.9234601650971853,0.8478964401294499,0.6122448979591837,0.8213166144200627,0.656934306569343,0.28014818946185005,0.1727226569506898,5.263328552246094,84.0,1.0
mpid,gcn,4,0.7675438596491229,0.7667325120651723,0.7675438596491229,0.7671227062353186,0.46605401093867876,0.8493054179600643,0.9258137213455535,0.8317152103559871,0.6326530612244898,0.8263665594855305,0.6413793103448275,0.27294711814341555,0.1695400500610515,5.028724670410156,103.0,1.0
mpid,gcn,5,0.7741228070175439,0.7791016838885932,0.7741228070175439,0.7761493391024757,0.49366385341736885,0.8552275279043656,0.9283663621966877,0.8155339805825242,0.6870748299319728,0.8456375838926175,0.6392405063291139,0.2909039474408754,0.18988516371464242,12.147188186645508,120.0,1.0
Mean,,,0.7653508771929826,0.7688857550636342,0.7653508771929826,0.7665113729083739,0.47008638996730256,0.8501640138255949,0.9265996316293998,0.8161812297734627,0.6585034013605442,0.8342963354676881,0.6313900452347048,0.27066556788662605,0.1723443542923809,10.1348876953125,99.2,1.0
Std,,,0.008907936847188574,0.007007135776457983,0.008907936847188574,0.007707134905181823,0.0160812190556365,0.004678602819164788,0.0031646650567269644,0.024152890818181606,0.035151049476908315,0.010860628857025127,0.021215092740792182,0.017320612036070333,0.012088068742184007,4.819724806559204,14.20211251891774,0.0
