Dataset,Model,Fold,train_accuracy,train_precision,train_recall,train_f1,train_mcc,train_aucroc,train_aucpr,train_sensitivity,train_specificity,train_ppv,train_npv,train_ARI,train_NMI,test_accuracy,test_precision,test_recall,test_f1,test_mcc,test_aucroc,test_aucpr,test_sensitivity,test_specificity,test_ppv,test_npv,test_ARI,test_NMI,Inference Time (ms),Stop Epoch,Early Stopping
kaggle,gin,1,0.9556071152358855,0.9557876967276218,0.9556071152358855,0.9556217621487322,0.9112438085961174,0.9919989990653115,0.9908497990271131,0.9627918287937743,0.9490535344572611,0.9451695050135286,0.9654731457800512,0.8303045466915331,0.738926608842898,0.9280623608017817,0.92822379816345,0.9280623608017817,0.9280132149778878,0.8559046448716037,0.9667255601843237,0.96350136437587,0.9122315592903828,0.942504258943782,0.935375777884155,0.9216992919616827,0.7328877322805595,0.6274434659757744,35.96806526184082,91.0,1.0
kaggle,gin,2,0.9627610208816705,0.9627814752697443,0.9627610208816705,0.9627528136428323,0.92537000382501,0.9933283418468047,0.9928552296050355,0.9563878080415046,0.9685743862762496,0.9652294853963839,0.9605485077363056,0.8565846270619607,0.7705187658918738,0.9242761692650334,0.9251322423651387,0.9242761692650334,0.9241449564863479,0.8489187989297196,0.9666404608407815,0.9632308893564365,0.8949579831932774,0.9510221465076661,0.9434055118110236,0.9084621643612694,0.7199740764237736,0.6172150129540896,76.96843147277832,87.0,1.0
kaggle,gin,3,0.9556457849961331,0.9558249382255819,0.9556457849961331,0.955660370774775,0.911319690892072,0.992172907481382,0.9919185593162061,0.9627918287937743,0.9491274770777877,0.9452447274174294,0.9654757427604362,0.8304455025553263,0.739088001553643,0.9293986636971047,0.929686094319871,0.9293986636971047,0.929334370327386,0.8586902146221256,0.9681822899517558,0.9632236497180582,0.9103641456582633,0.946763202725724,0.9397590361445783,0.9204968944099379,0.737471655977466,0.6331322357721488,40.587425231933594,82.0,1.0
kaggle,gin,4,0.9604036966861297,0.9606426016217053,0.9604036966861297,0.9604184059883221,0.9209171650931577,0.9937648641488717,0.9928964118115106,0.9694390402075227,0.9521626617375231,0.9486752340155481,0.9715579026782346,0.8478801868685624,0.7612938187310593,0.9278396436525612,0.9280241962811865,0.9278396436525612,0.927786947782818,0.8554767314879876,0.9660510285886075,0.9629165660685426,0.911297852474323,0.9429301533219762,0.9357622243528284,0.9209650582362728,0.7321249650086584,0.626747852710651,39.331912994384766,115.0,1.0
kaggle,gin,5,0.9571168941649588,0.9574363540051266,0.9571168941649588,0.9571345673129047,0.9144203841760511,0.9920908343342659,0.9909694663375188,0.9678177691309987,0.9473567467652495,0.9437198640423682,0.9699470098410296,0.835816925028175,0.7468659933790166,0.9265033407572383,0.9267743630099785,0.9265033407572383,0.9264376529942717,0.852868442500853,0.9668606653337088,0.9661866400501795,0.907563025210084,0.9437819420783645,0.9364161849710982,0.9179784589892295,0.7275569285907088,0.6222903702881528,40.2674674987793,88.0,1.0
Mean,,,0.9583069023929556,0.958494613169956,0.9583069023929556,0.9583175839735134,0.9166542105164817,0.9926711893753272,0.9918978932194769,0.9638456549935149,0.9532549612628142,0.9496077631770516,0.9666004617592113,0.8402063576411114,0.7513386376796981,0.9272160356347439,0.9275681388279249,0.9272160356347439,0.9271434285137422,0.8543717664824578,0.9668920009798354,0.9638118219138174,0.9072829131652661,0.9454003407155025,0.9381437470327366,0.9179203735916784,0.7300030716562332,0.6253657875401633,46.62466049194336,92.6,1.0
Std,,,0.0031631564099508054,0.003105056941740114,0.0031631564099508054,0.003154856616048719,0.006262135486439208,0.0008162276816940244,0.0009841795228151156,0.005121138285371929,0.008737204188906302,0.008920613607273054,0.004328324911786534,0.011615965682890975,0.014063463659247186,0.001937767192352437,0.0017093335439120943,0.001937767192352437,0.001965949208181987,0.0036815246936303535,0.0007848625829645394,0.0013436012485342156,0.007107833554871405,0.003555644201829961,0.003413689413819189,0.00546922946855205,0.006617548854177033,0.0059673672499758555,17.061313970762868,12.934450123604018,0.0
