Dataset,Model,Fold,train_accuracy,train_precision,train_recall,train_f1,train_mcc,train_aucroc,train_aucpr,train_sensitivity,train_specificity,train_ppv,train_npv,train_ARI,train_NMI,test_accuracy,test_precision,test_recall,test_f1,test_mcc,test_aucroc,test_aucpr,test_sensitivity,test_specificity,test_ppv,test_npv,test_ARI,test_NMI,Inference Time (ms),Stop Epoch,Early Stopping
click-id,gat,1,0.799074074074074,0.799405802732921,0.799074074074074,0.7963548838592477,0.5836496361903177,0.8772620784612473,0.8442183427242438,0.6905879105713497,0.8774167829380107,0.8026948989412896,0.7970305993119682,0.35641510041919805,0.26750132421534,0.7013333333333334,0.700034465334406,0.7013333333333334,0.6921347713747776,0.3740057882373905,0.74224116059059,0.6772195933456094,0.5166931637519873,0.8346727898966705,0.6929637526652452,0.7051406401551892,0.1585962119447289,0.10823294058386242,72.98421859741211,56.0,1.0
click-id,gat,2,0.8094907407407408,0.808701189350414,0.8094907407407408,0.8084528068616692,0.6061695965937934,0.8780943577373777,0.8434375663416737,0.7397184653601987,0.8598764201714172,0.7921962754951227,0.8206201255468899,0.38231526849934,0.28711621753043165,0.7086666666666667,0.7064283703553969,0.7086666666666667,0.7068401173824749,0.3963255850376602,0.743518861604902,0.6762429323382941,0.615262321144674,0.7761194029850746,0.6649484536082474,0.7363834422657952,0.1725758511606289,0.11817267859868316,30.81488609313965,84.0,1.0
click-id,gat,3,0.7863425925925925,0.7861757889619473,0.7863425925925925,0.7834953250176662,0.5567896241825689,0.8685040280655487,0.8269285012800556,0.6762351642285399,0.8658560892963922,0.7845020813320525,0.7873844480696031,0.3265522945489836,0.2417964653683814,0.6973333333333334,0.6970712380952382,0.6973333333333334,0.6971973085896038,0.3779458454202857,0.7397669838407328,0.6672149699513962,0.6359300476947536,0.7416762342135477,0.64,0.7382857142857143,0.1546165272018626,0.10666555877438974,45.473575592041016,76.0,1.0
click-id,gat,4,0.787962962962963,0.7877183868211273,0.787962962962963,0.7878297188080687,0.564073041973989,0.8615995155527238,0.8031413088592959,0.7427546232404085,0.8206099262507475,0.7493734335839599,0.8154089918795802,0.3311215796080921,0.24515281392551197,0.6766666666666666,0.6825473335192587,0.6766666666666666,0.6783433235481962,0.3467853622159862,0.7422667146108761,0.6767991823271474,0.6661367249602543,0.6842709529276694,0.6037463976945245,0.739454094292804,0.12415144101682525,0.08929033085316193,47.141313552856445,69.0,1.0
click-id,gat,5,0.7952546296296297,0.7947808480825381,0.7952546296296297,0.7930855420065461,0.5756169169488299,0.8758087120491025,0.8357224454052892,0.6982330204307012,0.8652849740932642,0.7890795631825273,0.7988960441582337,0.34749775805547295,0.25859674144800054,0.692,0.6934886139572949,0.692,0.6926213977632734,0.3704570789846771,0.7373210990419068,0.6817858712462523,0.6486486486486487,0.7233065442020666,0.6286594761171033,0.7403055229142186,0.14650863053410912,0.10223070079475471,32.526493072509766,74.0,1.0
Mean,,,0.795625,0.7953564031897895,0.795625,0.7938436553106396,0.5772597631778998,0.8722537383732,0.8306896329221118,0.7095058367662396,0.8578088385499664,0.7835692505069904,0.803868041793255,0.34878040022621737,0.2600327124975331,0.6952,0.695914004252319,0.6952,0.6934273837316651,0.37310393197919994,0.7410229639378015,0.67585250984174,0.6165341812400637,0.7520091848450058,0.6460636160170241,0.7319138827827443,0.15128973237163096,0.1049184419209704,45.7880973815918,71.8,1.0
Std,,,0.00934293785839279,0.009184704536110606,0.00934293785839279,0.009533673029787162,0.019184786261382692,0.007060576005730144,0.016910952566085,0.030042414597208723,0.021755207999284872,0.02025341701011251,0.013756871748310261,0.02230719522761634,0.01833937369147751,0.012012955968915875,0.008851831573394751,0.012012955968915875,0.010295181993619697,0.017770590778057035,0.002476979698037841,0.005308705320999472,0.05881708382165696,0.05686311135265115,0.034229659653145526,0.015038767678747086,0.017866846763859603,0.010502082132890956,16.8939806757256,10.353743284435827,0.0
