Dataset,Model,Fold,test_accuracy,test_precision,test_recall,test_f1_score,test_mcc,test_aucroc,test_aucpr,test_sensitivity,test_specificity,test_ppv,test_npv,test_ARI,test_NMI,Inference Time (ms),Stop Epoch,Early Stopping
welfake,sgc,1,0.6564956079519186,0.7453656923027581,0.6564956079519186,0.6170624867995775,0.3837734228812973,0.8558181998644662,0.8235810720333046,0.9631294964028777,0.33206470028544244,0.6040609137055838,0.8948717948717949,0.09742342667905027,0.14055113956003437,14.684915542602539,500.0,0.0
welfake,sgc,2,0.6578825705039297,0.7472044225816546,0.6578825705039297,0.6187359852980686,0.3870299472914193,0.8539520429327327,0.8224600886699842,0.9640287769784173,0.3339676498572788,0.6049661399548533,0.8976982097186701,0.09916894880163592,0.14316389695832513,16.506671905517578,500.0,0.0
welfake,sgc,3,0.6532593619972261,0.7510692223538167,0.6532593619972261,0.6104097902905937,0.38365018473648976,0.8581549603324001,0.826575741646787,0.9703237410071942,0.31779257849666986,0.6007795100222717,0.9100817438692098,0.09340289701106112,0.14439727816684608,12.688159942626953,500.0,0.0
welfake,sgc,4,0.6615811373092927,0.7401606974177442,0.6615811373092927,0.6265131064812914,0.386517174942467,0.8530852767833307,0.8219719332955544,0.954136690647482,0.3520456707897241,0.6090700344431688,0.8788598574821853,0.1039083593344158,0.13827763100580062,12.086868286132812,500.0,0.0
welfake,sgc,5,0.6578825705039297,0.7409542190931752,0.6578825705039297,0.6204901257758062,0.38226101030346,0.858884395813511,0.8372575207485317,0.9577338129496403,0.340627973358706,0.60580204778157,0.8839506172839506,0.09917386239826549,0.13703849735638277,18.624544143676758,500.0,0.0
Mean,,,0.6574202496532594,0.7449508507498297,0.6574202496532594,0.6186422989290674,0.38464634803102665,0.8559789751452881,0.8263692712788323,0.9618705035971222,0.33529971455756424,0.6049357291814895,0.8930924446451621,0.09861549884488573,0.14068568860947778,14.918231964111328,500.0,0.0
Std,,,0.0029961815526619775,0.004516740642973885,0.0029961815526619775,0.0058232906840213474,0.002038732110140972,0.0025339777963253956,0.006344071081894341,0.0062174050422458965,0.012525543089449302,0.0029951365805695766,0.012238821349700293,0.003782350552254164,0.003123950326455608,2.7066662830121317,0.0,0.0
