Dataset,Model,Fold,test_accuracy,test_precision,test_recall,test_f1_score,test_mcc,test_aucroc,test_aucpr,test_sensitivity,test_specificity,test_ppv,test_npv,test_ARI,test_NMI,Inference Time (ms),Stop Epoch,Early Stopping
covid-19,tagconv,1,0.8364485981308412,0.8462792495256833,0.8364485981308412,0.8360231578435561,0.6831894420119168,0.9201680672268907,0.9206953020272812,0.7678571428571429,0.9117647058823529,0.9052631578947369,0.7815126050420168,0.45023249826826006,0.3785823555371527,10.497808456420898,147.0,1.0
covid-19,tagconv,2,0.8411214953271028,0.8448028744207964,0.8411214953271028,0.8411214953271028,0.6859243697478992,0.9179796918767507,0.9144825991095207,0.8035714285714286,0.8823529411764706,0.8823529411764706,0.8035714285714286,0.4629425404366022,0.3758832428660852,12.04681396484375,165.0,1.0
covid-19,tagconv,3,0.8130841121495327,0.8259071016047055,0.8130841121495327,0.8122660279064897,0.6397282295274035,0.9304096638655462,0.9237690372066937,0.7321428571428571,0.9019607843137255,0.8913043478260869,0.7540983606557377,0.38925557984076486,0.3290389453735768,7.986783981323242,79.0,1.0
covid-19,tagconv,4,0.7009345794392523,0.7816159943215426,0.7009345794392523,0.6832973879702853,0.4829998811328248,0.9050245098039216,0.9087928765196152,0.4642857142857143,0.9607843137254902,0.9285714285714286,0.620253164556962,0.15803294240906166,0.2123677362242166,11.601448059082031,57.0,1.0
covid-19,tagconv,5,0.8317757009345794,0.8368519429414659,0.8317757009345794,0.8316875330629518,0.6687700858193825,0.9273459383753502,0.9313031184323324,0.7857142857142857,0.8823529411764706,0.88,0.7894736842105263,0.43767221019825364,0.3563598823075057,2.077341079711914,112.0,1.0
Mean,,,0.8046728971962617,0.8270914325628388,0.8046728971962617,0.8008791204220772,0.6321224016478854,0.9201855742296917,0.9198085866590887,0.7107142857142857,0.907843137254902,0.8974983750937445,0.7497818486073344,0.37962715423058846,0.3304464324617074,8.842039108276367,112.0,1.0
Std,,,0.0589600384881776,0.026676549525730748,0.0589600384881776,0.06663114110938048,0.0853535615551686,0.00988087700501499,0.008635793342614441,0.14026669204753917,0.03221897397089214,0.019998561058423542,0.07461888818902833,0.12697686600337774,0.06891595830794227,4.096312137861667,45.13313638558703,0.0
