Dataset,Model,Fold,train_accuracy,train_precision,train_recall,train_f1,train_mcc,train_aucroc,train_aucpr,train_sensitivity,train_specificity,train_ppv,train_npv,train_ARI,train_NMI,test_accuracy,test_precision,test_recall,test_f1,test_mcc,test_aucroc,test_aucpr,test_sensitivity,test_specificity,test_ppv,test_npv,test_ARI,test_NMI,Inference Time (ms),Stop Epoch,Early Stopping
covid-19,sgc,1,0.922964585615188,0.9229940881967791,0.922964585615188,0.9229733000285799,0.8456400014971992,0.9778306397887074,0.9809947355235611,0.9239623299616324,0.9218690157027959,0.9284963196635121,0.916952380952381,0.7155433531958695,0.6079740014990356,0.852803738317757,0.8635981682380357,0.852803738317757,0.8509514324374647,0.7144225317015356,0.9473113620448178,0.9507224559668286,0.9455357142857143,0.7509803921568627,0.8065498857578065,0.9262394195888755,0.4976030564504504,0.4251805344694205,14.20450210571289,500.0,0.0
covid-19,sgc,2,0.922964585615188,0.9229685370193716,0.922964585615188,0.9229457134706741,0.8455615777254177,0.9763749380989474,0.9796932415563301,0.9309382629926752,0.9142091152815014,0.9225717248530937,0.9234042553191489,0.7155425394013124,0.6079522407848768,0.8808411214953271,0.8810679018468761,0.8808411214953271,0.8807176881663562,0.7612046650732613,0.9473188025210084,0.9525351528986618,0.9017857142857143,0.8578431372549019,0.8744588744588745,0.8883248730964467,0.579959344089277,0.47326653524236195,14.455080032348633,500.0,0.0
covid-19,sgc,3,0.9174881343556043,0.9178781455160849,0.9174881343556043,0.9175246024377454,0.8351075776131257,0.9752994928889435,0.9780433493913523,0.908615277293338,0.9272309459977021,0.9320214669051878,0.902348117778606,0.6971299381179353,0.5901117521908555,0.8453271028037384,0.8578226158739933,0.8453271028037384,0.8430994789664067,0.700930174815018,0.9461292016806722,0.9487747388878458,0.9455357142857143,0.7352941176470589,0.7968397291196389,0.9247842170160296,0.4767064747175363,0.4093084215391139,10.07533073425293,500.0,0.0
covid-19,sgc,4,0.9187659729828405,0.9187577198827378,0.9187659729828405,0.9187549418872838,0.8371471950897451,0.9747672139697134,0.9776508754134235,0.9250087199162889,0.911911145155113,0.9201943095072866,0.9171802773497689,0.7014037321451545,0.5929839237053272,0.8789719626168224,0.8793141567843696,0.8789719626168224,0.8788185182742846,0.7575389035172764,0.9492647058823529,0.9533319836646426,0.9026785714285714,0.8529411764705882,0.8708010335917312,0.8886618998978549,0.57427511112989,0.4682467477020678,13.622760772705078,500.0,0.0
covid-19,sgc,5,0.9149324571011318,0.9154447657493257,0.9149324571011318,0.9149734544646041,0.8301281550504149,0.9735669313522503,0.9770209855102983,0.90408092082316,0.9268479509766373,0.9313690262306863,0.8979591836734694,0.6886188866408312,0.5817446615865294,0.8070093457943925,0.8378952656583002,0.8070093457943925,0.8006736385594768,0.6403747916576431,0.9437084208683474,0.9431068046663609,0.9642857142857143,0.634313725490196,0.7432897453544391,0.9417758369723436,0.3765909895583671,0.35468087441367013,13.94343376159668,500.0,0.0
Mean,,,0.9194231471339904,0.9196086512728598,0.9194231471339904,0.9194344024577775,0.8387169013951805,0.9755678432197123,0.9786806374789931,0.9185211021974189,0.92041363462275,0.9269305694319533,0.9115688430146749,0.7036476899002204,0.5961533159533248,0.8529906542056075,0.8639396216803149,0.8529906542056075,0.8508521512807977,0.7148942133529468,0.9467464985994397,0.9496942272168679,0.9319642857142856,0.7662745098039216,0.8183878536564981,0.9139572493143101,0.5010269951891042,0.42613662267332686,13.260221481323242,500.0,0.0
Std,,,0.0035151821546289506,0.0033093312184440194,0.0035151821546289506,0.003495073705484923,0.006783005766473207,0.0016192836266441686,0.0016279901299486204,0.011538264932554802,0.007084890309953902,0.0053020145572262225,0.010848873924323068,0.011793807824537745,0.011544458568189881,0.030098681847632043,0.017646509160591052,0.030098681847632043,0.03260392959431119,0.04927369633846945,0.0020370899707894195,0.004080471164926422,0.028202133458883078,0.09287527654582811,0.05508013668809717,0.024180685309921613,0.08319124467394427,0.04843686020510541,1.8070068956040517,0.0,0.0
