Dataset,Model,Fold,test_accuracy,test_precision,test_recall,test_f1_score,test_mcc,test_aucroc,test_aucpr,test_sensitivity,test_specificity,test_ppv,test_npv,test_ARI,test_NMI,Inference Time (ms),Stop Epoch,Early Stopping
kaggle,graphsage,1,0.9532293986636972,0.953248168703703,0.9532293986636972,0.9532340478057328,0.9062823240731027,0.9922549214555577,0.9910430294371385,0.9532710280373832,0.9531914893617022,0.9488372093023256,0.9572649572649573,0.821468611284327,0.7272347565120089,10.277748107910156,140.0,1.0
kaggle,graphsage,2,0.9543429844097996,0.9544833554382979,0.9543429844097996,0.9543169126358003,0.9085834111012906,0.9940246569894611,0.9936306207222334,0.9415887850467289,0.9659574468085106,0.9618138424821002,0.9478079331941545,0.8255152576584843,0.7333450238010323,7.237672805786133,113.0,1.0
kaggle,graphsage,3,0.9565701559020044,0.9566042687315044,0.9565701559020044,0.9565574649335665,0.9129613457255681,0.9928315768542454,0.9911473272865632,0.9485981308411215,0.9638297872340426,0.9598108747044918,0.9536842105263158,0.833639571883159,0.7422657497064252,16.19863510131836,122.0,1.0
kaggle,graphsage,4,0.955456570155902,0.955474212347087,0.955456570155902,0.955446379787413,0.9107168677681711,0.9938755219725591,0.9928118468696339,0.9485981308411215,0.9617021276595744,0.9575471698113207,0.9535864978902954,0.829572599671487,0.7371451514203126,15.275239944458008,111.0,1.0
kaggle,graphsage,5,0.955456570155902,0.9555658627661732,0.955456570155902,0.9554685205785116,0.9108553093050549,0.9933734340823226,0.9927542508231696,0.9602803738317757,0.951063829787234,0.9470046082949308,0.9633620689655172,0.829572963619821,0.737685694180122,15.653371810913086,134.0,1.0
Mean,,,0.9550111358574611,0.955075173597353,0.9550111358574611,0.9550046651482049,0.9098798515946374,0.9932720222708291,0.9922774150277478,0.9504672897196261,0.9591489361702127,0.9550027409190337,0.955141133568248,0.8279538008234557,0.7355352751239803,12.928533554077148,124.0,1.0
Std,,,0.001269683101446679,0.0012675108804543463,0.001269683101446679,0.001267827881448867,0.0025382416216506495,0.000736451203170341,0.0011341253799828659,0.006891533272781593,0.006626558086126546,0.006670218867821002,0.005709854430470626,0.0046253207061979175,0.005617185727675531,3.9698204643248842,12.747548783981962,0.0
