Dataset,Model,Fold,test_accuracy,test_precision,test_recall,test_f1_score,test_mcc,test_aucroc,test_aucpr,test_sensitivity,test_specificity,test_ppv,test_npv,test_ARI,test_NMI,Inference Time (ms),Stop Epoch,Early Stopping
mpid,appnp,1,0.8026315789473685,0.8090961530811156,0.8026315789473685,0.804967243496366,0.5615272516377016,,,0.8300970873786407,0.7448979591836735,0.8724489795918368,0.6759259259259259,0.3578555799047198,0.24820364061255262,15.13361930847168,271.0,1.0
mpid,appnp,2,0.7861842105263158,0.8113801207553801,0.7861842105263158,0.755337352831235,0.49002907249341454,,,0.9805825242718447,0.37755102040816324,0.7680608365019012,0.9024390243902439,0.2780411582514657,0.22840281129356912,9.63449478149414,273.0,1.0
mpid,appnp,3,0.6776315789473685,0.45918455678670367,0.6776315789473685,0.5474200206398349,0.0,,,1.0,0.0,0.6776315789473685,0.0,0.0,0.0,11.679649353027344,240.0,1.0
mpid,appnp,4,0.694078947368421,0.7892316493575074,0.694078947368421,0.5841379258007559,0.1874864907653541,,,1.0,0.05102040816326531,0.6889632107023411,1.0,0.03678390579647656,0.0530806462309454,12.257814407348633,281.0,1.0
mpid,appnp,5,0.6776315789473685,0.45918455678670367,0.6776315789473685,0.5474200206398349,0.0,,,1.0,0.0,0.6776315789473685,0.0,0.0,0.0,6.545543670654297,160.0,1.0
Mean,,,0.7276315789473684,0.665615407353482,0.7276315789473684,0.6478565126816054,0.24780856297929404,,,0.962135922330097,0.23469387755102042,0.7369472369381632,0.515672990063234,0.1345361287905324,0.10593741962741343,11.050224304199219,245.0,1.0
Std,,,0.0616019272236927,0.18864148767327155,0.0616019272236927,0.12295420785583554,0.2662457093601417,,,0.0742892929565098,0.32581234777733886,0.08465804698839463,0.48520070246173763,0.1704557917222896,0.12296011755631611,3.194722296300862,50.014997750674745,0.0
