Dataset,Model,Fold,test_accuracy,test_precision,test_recall,test_f1_score,test_mcc,test_aucroc,test_aucpr,test_sensitivity,test_specificity,test_ppv,test_npv,test_ARI,test_NMI,Inference Time (ms),Stop Epoch,Early Stopping
liar,gat,1,0.5625,0.5368271221532092,0.5625,0.5120822529530394,0.04592346989207327,0.5427148194271482,0.60359594567275,0.8356164383561644,0.2,0.580952380952381,0.4782608695652174,0.0029964171619675825,0.0018165903372991256,2.9802322387695312,53.0,1.0
liar,gat,2,0.578125,0.7575049212598426,0.578125,0.43167410714285714,0.10222996799607328,0.5265255292652553,0.6289313409581072,1.0,0.01818181818181818,0.5748031496062992,1.0,0.005111686856662699,0.01821901171349824,2.977609634399414,58.0,1.0
liar,gat,3,0.5859375,0.6534148185483871,0.5859375,0.46057520648713757,0.11621447777594437,0.5110834371108344,0.5626902265648674,0.9863013698630136,0.05454545454545454,0.5806451612903226,0.75,0.011435100736393464,0.016596018001423515,7.497310638427734,67.0,1.0
liar,gat,4,0.59375,0.5956495552260934,0.59375,0.5945560515873015,0.17489594484035717,0.6171855541718556,0.6399497874524133,0.6301369863013698,0.5454545454545454,0.647887323943662,0.5263157894736842,0.02751000695538424,0.02236756399986199,5.886316299438477,65.0,1.0
liar,gat,5,0.5703125,0.5427734375,0.5703125,0.4623517044987252,0.036673647397682765,0.5267745952677458,0.5854963807000443,0.9452054794520548,0.07272727272727272,0.575,0.5,0.0028746027866047423,0.0014530601928861295,4.14276123046875,70.0,1.0
Mean,,,0.578125,0.6172339709375064,0.578125,0.49224786453381214,0.09518750158042617,0.5448567870485679,0.6041327362696365,0.8794520547945204,0.17818181818181816,0.591857603158533,0.6509153318077803,0.009985562899402545,0.0120904488489938,4.696846008300781,62.6,1.0
Std,,,0.012352647110032733,0.09146107452216357,0.012352647110032733,0.064082926429705,0.05633822400815996,0.04195139573482415,0.03147584571387934,0.15358357718546808,0.21643238021749786,0.03146031430822389,0.22348821204619584,0.010396824983582735,0.009774772863539116,1.9664045999111084,6.9498201415576215,0.0
