Dataset,Model,Fold,test_accuracy,test_precision,test_recall,test_f1_score,test_mcc,test_aucroc,test_aucpr,test_sensitivity,test_specificity,test_ppv,test_npv,test_ARI,test_NMI,Inference Time (ms),Stop Epoch,Early Stopping
fakenewsnet,gcn,1,0.7650862068965517,0.8209936380063243,0.7650862068965517,0.6751426143360162,0.19939151789003778,0.7700759935218636,0.5686111470807222,0.05217391304347826,1.0,1.0,0.7620087336244541,0.05227768479599374,0.05817728138797216,18.483877182006836,86.0,1.0
fakenewsnet,gcn,2,0.7521551724137931,0.565737403388823,0.7521551724137931,0.6457617593417313,0.0,0.7603961629500438,0.5619542100565719,0.0,1.0,0.0,0.7521551724137931,0.0,0.0,25.90036392211914,95.0,1.0
fakenewsnet,gcn,3,0.7629310344827587,0.8197449477875441,0.7629310344827587,0.6704115454648913,0.18182033462088884,0.7806901706739754,0.5995566994630213,0.043478260869565216,1.0,1.0,0.7603485838779956,0.04359546178239144,0.04910885680003573,17.17090606689453,88.0,1.0
fakenewsnet,gcn,4,0.7521551724137931,0.565737403388823,0.7521551724137931,0.6457617593417313,0.0,0.7625638470163199,0.5715244996418196,0.0,1.0,0.0,0.7521551724137931,0.0,0.0,7.433414459228516,81.0,1.0
fakenewsnet,gcn,5,0.7780172413793104,0.8118082922824301,0.7780172413793104,0.7051472135545,0.2780909334445394,0.7793322536439516,0.6002775949145328,0.11304347826086956,0.997134670487106,0.9285714285714286,0.7733333333333333,0.10890100475106543,0.09527666839423111,9.199142456054688,82.0,1.0
Mean,,,0.7620689655172413,0.716804336970789,0.7620689655172413,0.6684449784077741,0.1318605571910932,0.7706116855612308,0.5803848302313336,0.04173913043478261,0.9994269340974211,0.5857142857142857,0.7600001991326739,0.04095483026589012,0.0405125613164478,15.637540817260742,86.4,1.0
Std,,,0.01073267206723166,0.1379495996498111,0.01073267206723166,0.024621315116069444,0.12571211759260986,0.009314447692682233,0.018166559179512164,0.04658467908166565,0.0012814143137534586,0.5354761375426089,0.00873236707296686,0.045017937649623224,0.040827629444137675,7.492313403212251,5.594640292279746,0.0
