Dataset,Model,Fold,test_accuracy,test_precision,test_recall,test_f1_score,test_mcc,test_aucroc,test_aucpr,test_sensitivity,test_specificity,test_ppv,test_npv,test_ARI,test_NMI,Inference Time (ms),Stop Epoch,Early Stopping
mpid,graphsage,1,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.7189089227924179,0.947207361909165,0.9748022152798461,0.9093851132686084,0.8095238095238095,0.9093851132686084,0.8095238095238095,0.5613751045854559,0.42266502469327155,11.35110855102539,131.0,1.0
mpid,graphsage,2,0.8903508771929824,0.8892118088966553,0.8903508771929824,0.8892934374601615,0.7454432272377697,0.9527111815600027,0.9771591686036595,0.9352750809061489,0.7959183673469388,0.9059561128526645,0.8540145985401459,0.6008251815470814,0.4607471969526472,8.034706115722656,124.0,1.0
mpid,graphsage,3,0.8486842105263158,0.8467810150375938,0.8486842105263158,0.8442004868455434,0.6426842996841802,0.9374325782092773,0.9709754944737086,0.9320388349514563,0.673469387755102,0.8571428571428571,0.825,0.47054029743993586,0.3392890738256089,2.2270679473876953,246.0,1.0
mpid,graphsage,4,0.8837719298245614,0.8824889981688226,0.8837719298245614,0.8820246291721761,0.7288400671124802,0.9480659577746956,0.9756257587768665,0.9385113268608414,0.7687074829931972,0.8950617283950617,0.8560606060606061,0.579039263692441,0.4401602463608888,7.064580917358398,113.0,1.0
mpid,graphsage,5,0.8706140350877193,0.8708520764441818,0.8706140350877193,0.8707284824703574,0.7043864792076632,0.9471633313519583,0.9746447235520099,0.9029126213592233,0.8027210884353742,0.9058441558441559,0.7972972972972973,0.5415229134928914,0.4039265996651114,10.721206665039062,109.0,1.0
Mean,,,0.8741228070175439,0.8733053762006788,0.8741228070175439,0.8726880036808756,0.7080525992069022,0.9465160821610198,0.9746414721372183,0.9236245954692557,0.7700680272108843,0.8946779935006696,0.8283792622843716,0.5506605521515612,0.4133576282995056,7.879734039306641,144.6,1.0
Std,,,0.01601027390214383,0.01629438101592007,0.01601027390214383,0.01731030169542435,0.039479401802087484,0.00557198829476142,0.0022788624818685685,0.016278027624542758,0.05617910971989819,0.021663403722269624,0.026251015780607297,0.04984825623901295,0.04643779237501837,3.631994375918627,57.35241930380967,0.0
