Dataset,Model,Fold,test_accuracy,test_precision,test_recall,test_f1_score,test_mcc,test_aucroc,test_aucpr,test_sensitivity,test_specificity,test_ppv,test_npv,test_ARI,test_NMI,Inference Time (ms),Stop Epoch,Early Stopping
fakenewsnet,feastconv,1,0.7514367816091954,0.5646572367551856,0.7514367816091954,0.6447931694530094,0.0,0.7742238530487738,0.6191226911349484,0.0,1.0,0.0,0.7514367816091954,0.0,0.0,10.053396224975586,121.0,1.0
fakenewsnet,feastconv,2,0.7514367816091954,0.5646572367551856,0.7514367816091954,0.6447931694530094,0.0,0.7700792449076581,0.6009745214571063,0.0,1.0,0.0,0.7514367816091954,0.0,0.0,13.670682907104492,166.0,1.0
fakenewsnet,feastconv,3,0.7614942528735632,0.8189571759838514,0.7614942528735632,0.6678499171756256,0.17525370252340067,0.7476983609456338,0.5927045966887536,0.04046242774566474,1.0,1.0,0.7590711175616836,0.04049868079056285,0.04588567904080541,11.726140975952148,129.0,1.0
fakenewsnet,feastconv,4,0.7514367816091954,0.5646572367551856,0.7514367816091954,0.6447931694530094,0.0,0.7388288995236464,0.5912018620044374,0.0,1.0,0.0,0.7514367816091954,0.0,0.0,12.714147567749023,146.0,1.0
fakenewsnet,feastconv,5,0.7816091954022989,0.7989798204346102,0.7816091954022989,0.7169804897035632,0.29599887539180597,0.7739641242719306,0.6049982950143863,0.14450867052023122,0.9923518164435946,0.8620689655172413,0.7781109445277361,0.13279223305446178,0.10027874238465337,10.936975479125977,176.0,1.0
Mean,,,0.7594827586206896,0.6623817413368037,0.7594827586206896,0.6638419830476433,0.09425051558304133,0.7609588965395286,0.6018003932599264,0.03699421965317919,0.998470363288719,0.37241379310344824,0.7582984813834012,0.034658182769004925,0.029232884285091753,11.820268630981445,147.6,1.0
Std,,,0.013113338171384676,0.13400106187572786,0.013113338171384676,0.031338220768276005,0.13593509116764968,0.016536734457562617,0.0112475888924538,0.06260411822687773,0.003420371667303713,0.5122750078911416,0.011558324206860926,0.05759334193532627,0.04440865370948455,1.4260046856109672,23.458473948660853,0.0
