accuracy,precision,recall,f1_score,mcc,aucroc,aucpr,sensitivity,specificity,ppv,npv,ARI,NMI,Inference Time (ms),Fold
0.8177570093457944,0.8177295444373707,0.8177570093457944,0.8177404156341826,0.6346568808219468,0.8859291841736695,0.8590390035041522,0.8276785714285714,0.8068627450980392,0.8247330960854092,0.8100393700787402,0.4035972453233871,0.31426170924851804,1.1744954875696485,1
0.8285046728971963,0.828548486939977,0.8285046728971963,0.8283520259196993,0.6560690951380914,0.8983372724089635,0.8907891312593659,0.85,0.8049019607843138,0.8271068635968722,0.8301314459049545,0.43139043611544237,0.3382881879597988,0.973678080835075,2
0.8079439252336449,0.8081455264397666,0.8079439252336449,0.807652806751717,0.6148522656591231,0.8810272233893558,0.8783432747366201,0.8375,0.7754901960784314,0.803770351328192,0.8129496402877698,0.3790194017884627,0.2938724681287563,1.2577840100939028,3
0.8299065420560747,0.8306805657691186,0.8299065420560747,0.8294971558714874,0.6593492795870807,0.8929731267507003,0.8751988090302273,0.8669642857142857,0.7892156862745098,0.8187183811129848,0.8438155136268344,0.43507837640342645,0.34303221924098687,1.140297684714059,4
0.7967289719626168,0.7966779605959624,0.7967289719626168,0.796576233760678,0.5922761033946434,0.8699260329131653,0.8703510579537719,0.8178571428571428,0.7735294117647059,0.7986050566695728,0.7945619335347432,0.3518842302013159,0.2707397140000341,1.2904857920709056,5
0.8161682242990654,0.816356416836439,0.8161682242990654,0.8159637275875529,0.6314407249201771,0.8856385679271709,0.8747442552968275,0.8400000000000001,0.7899999999999999,0.8145867497586062,0.8182995806866085,0.4001939379664069,0.31203885971561884,1.1673482110567182,Mean
0.014044369007267573,0.014233531330788326,0.014044369007267573,0.014006485632773303,0.028305618973379767,0.010991878382096849,0.011581803847459996,0.019205770152296884,0.015722996232728985,0.01273951491376908,0.0190485216107388,0.03529843087693353,0.030373482876144067,0.12412939970304683,Std
