Dataset,Model,Fold,test_accuracy,test_precision,test_recall,test_f1_score,test_mcc,test_aucroc,test_aucpr,test_sensitivity,test_specificity,test_ppv,test_npv,test_ARI,test_NMI,Inference Time (ms),Stop Epoch,Early Stopping
liar,feastconv,1,0.5677083333333334,0.3222927517361111,0.5677083333333334,0.4111641749723145,0.0,0.624322979993368,0.6878712867564085,1.0,0.0,0.5677083333333334,0.0,0.0,0.0,14.874696731567383,34.0,1.0
liar,feastconv,2,0.5520833333333334,0.5408732096354166,0.5520833333333334,0.5410908034099716,0.06319047685882795,0.5585000552669394,0.6256847062430531,0.6926605504587156,0.3674698795180723,0.58984375,0.4765625,0.006563201173653906,0.0030148305750332333,3.2427310943603516,135.0,1.0
liar,feastconv,3,0.5729166666666666,0.5545384231536926,0.5729166666666666,0.5031115807836822,0.06850173332818757,0.585359787774953,0.6685007911117224,0.8899082568807339,0.1566265060240964,0.5808383233532934,0.52,0.010189875654982554,0.004342945517260273,2.0799636840820312,115.0,1.0
liar,feastconv,4,0.5703125,0.5531385454158443,0.5703125,0.536183516251583,0.08025173245099816,0.5564551785122139,0.5982117812469798,0.8027522935779816,0.26506024096385544,0.5892255892255892,0.5057471264367817,0.01258620022166093,0.005248556454669108,6.36601448059082,104.0,1.0
liar,feastconv,5,0.5989583333333334,0.5936528262133101,0.5989583333333334,0.5570312500000001,0.1467425227422967,0.620399027301868,0.6747666333743263,0.8577981651376146,0.25903614457831325,0.603225806451613,0.581081081081081,0.030913079771228074,0.018187211452482713,2.9387474060058594,116.0,1.0
Mean,,,0.5723958333333334,0.5128991512308749,0.5723958333333334,0.5097162650835103,0.07173729307606208,0.5890074057698685,0.6510070397464981,0.8486238532110091,0.2096385542168675,0.5861683604727658,0.4166781415035725,0.012050471364305093,0.006158708799889065,5.900430679321289,100.8,1.0
Std,,,0.01691706434261637,0.10838304907339372,0.01691706434261637,0.05848017005196237,0.052268624162512954,0.03254333547872434,0.037610112429658345,0.1130619958152866,0.13890735510535823,0.013067072135991451,0.2360316859350211,0.011563637100434933,0.0070111324696524304,5.2722178068046395,38.970501664720715,0.0
