Dataset,Model,Fold,train_accuracy,train_precision,train_recall,train_f1,train_mcc,train_aucroc,train_aucpr,train_sensitivity,train_specificity,train_ppv,train_npv,train_ARI,train_NMI,test_accuracy,test_precision,test_recall,test_f1,test_mcc,test_aucroc,test_aucpr,test_sensitivity,test_specificity,test_ppv,test_npv,test_ARI,test_NMI,Inference Time (ms),Stop Epoch,Early Stopping
mpid,gat,1,0.8965439349446578,0.8955886585690226,0.8965439349446578,0.8956459157403052,0.7614572307181109,0.961049758733566,0.9812948999362737,0.9383584589614741,0.8099861303744799,0.9108943089430894,0.863905325443787,0.6220006075369582,0.4828292879930177,0.8132807363576594,0.8134827405225996,0.8132807363576594,0.813380237754752,0.5729336553049844,0.8920930738929908,0.9493872053586435,0.8612997090203686,0.7122448979591837,0.8629737609329446,0.709349593495935,0.38253131416620745,0.2595111108095809,7.2612762451171875,62.0,1.0
mpid,gat,2,0.8846848881861306,0.884888616751692,0.8846848881861306,0.8847822945722909,0.7379330410557996,0.9486791621073467,0.9747782904817031,0.9128978224455612,0.8262829403606102,0.9158124684926903,0.8208749569410955,0.5859324157340002,0.44759054481288923,0.8152531229454306,0.8198808578292025,0.8152531229454306,0.8170077117875706,0.5866133995040016,0.888006492606742,0.9476505713229142,0.8448108632395732,0.753061224489796,0.8780241935483871,0.6975425330812854,0.39006987525477327,0.27216222679568575,6.802082061767578,50.0,1.0
mpid,gat,3,0.895979218432347,0.8961039032660099,0.895979218432347,0.8960394371774872,0.7635122293461049,0.9587609930336201,0.9802020191176537,0.9217624392695594,0.8426343154246101,0.9237743451981195,0.8388543823326432,0.6216899789174541,0.48344975406105156,0.8165680473372781,0.8264115456287802,0.8165680473372781,0.8195601779544233,0.5991598647327754,0.8930253963855184,0.9498859236428918,0.8292919495635306,0.789795918367347,0.8924843423799582,0.6873889875666075,0.3953784133207933,0.28519197543973135,7.580041885375977,70.0,1.0
mpid,gat,4,0.899480460808674,0.9000975274871914,0.899480460808674,0.8997438340511457,0.7725156529785615,0.9595960411287318,0.9807808773648621,0.9204221812698945,0.8561525129982669,0.9297681502792351,0.8387096774193549,0.6333206846228117,0.496473698236753,0.8152531229454306,0.8219081328413105,0.8152531229454306,0.8175555853053431,0.5904426076968811,0.8907747580118371,0.9476093927915313,0.8380213385063046,0.7673469387755102,0.8834355828220859,0.6924493554327809,0.3909139172209508,0.2760196643731462,8.084774017333984,65.0,1.0
mpid,gat,5,0.8921391461486334,0.8911294527391225,0.8921391461486334,0.891275746478612,0.7514791242591551,0.9572454794601687,0.9792882173009556,0.9339922935165019,0.8055459272097054,0.9085723598435462,0.8550404709345106,0.607971180778887,0.46832405977632796,0.8099934253780408,0.8125966008051029,0.8099934253780408,0.8111003245579146,0.5705732527041166,0.8911686692135633,0.9490283889881723,0.8486905916585838,0.7285714285714285,0.8680555555555556,0.695906432748538,0.3756975999844288,0.25682962995468384,7.309675216674805,65.0,1.0
Mean,,,0.8937655297040885,0.8935616317626078,0.8937655297040885,0.8934974456039682,0.7573794556715463,0.9570662868926867,0.9792688608402896,0.9254866390925981,0.8281203652735346,0.917764326551336,0.8434769626142783,0.6141829735180222,0.47573346897600793,0.814069690992768,0.818855975525399,0.814069690992768,0.8157208074720007,0.5839445559885519,0.8910136780221304,0.9487122964208305,0.8444228903976722,0.7502040816326531,0.8769946870477863,0.6965273804650293,0.38691822398943077,0.2699429214745656,7.407569885253906,62.4,1.0
Std,,,0.005709281146600617,0.005797124269312723,0.005709281146600617,0.0057224299521305005,0.013193943528890585,0.004886606835194766,0.0026185592211001797,0.01044062505131092,0.02143762996830286,0.008884132653233413,0.016628128650021175,0.018168674292541574,0.018621038759716414,0.0025632595252620444,0.0058203117160771445,0.0025632595252620444,0.003412859031556906,0.012050774946905462,0.0018931703160893635,0.0010339818713230255,0.011969921062250132,0.030734449954312997,0.01182126140977446,0.008154228517162207,0.007788142501263865,0.011780989510985808,0.4706253092969273,7.503332592921629,0.0
