Dataset,Model,Fold,train_accuracy,train_precision,train_recall,train_f1,train_mcc,train_aucroc,train_aucpr,train_sensitivity,train_specificity,train_ppv,train_npv,train_ARI,train_NMI,test_accuracy,test_precision,test_recall,test_f1,test_mcc,test_aucroc,test_aucpr,test_sensitivity,test_specificity,test_ppv,test_npv,test_ARI,test_NMI,Inference Time (ms),Stop Epoch,Early Stopping
click-id,gin,1,0.8125,0.8169941509171306,0.8125,0.8134278913860453,0.6221232223887412,0.882960616762516,0.8169211004306277,0.824454871653326,0.8038668527008173,0.752203475195165,0.8637823945170272,0.3904531685004641,0.3031387882994166,0.6906666666666667,0.687749272933489,0.6906666666666667,0.6824829678255412,0.3512933028478692,0.7268695047448339,0.6524356641944757,0.5166931637519873,0.8163030998851895,0.6701030927835051,0.7004926108374384,0.1421396830212191,0.09466657079452634,16.173601150512695,52.0,1.0
click-id,gin,2,0.8305555555555556,0.8333042811419888,0.8305555555555556,0.8312204012863792,0.6565397866523977,0.8992438956237723,0.8370012019349544,0.8327353022357162,0.8289814630257126,0.7785806451612903,0.8728226652675761,0.43684953303645446,0.34043300076370014,0.6393333333333333,0.6526236962870254,0.6393333333333333,0.6416944505694133,0.2828026031405207,0.7174656252794971,0.651371779149909,0.6677265500794912,0.618828932261768,0.5585106382978723,0.7205882352941176,0.07705526347873794,0.059145731267907814,6.865024566650391,60.0,1.0
click-id,gin,3,0.8075231481481482,0.8076218592874143,0.8075231481481482,0.807570651874567,0.6049573839385711,0.8811420414312012,0.823001299570104,0.7722881589842672,0.8329679091090293,0.7695269526952695,0.8351318944844125,0.37780751979205524,0.28460540577404225,0.696,0.6942052326699604,0.696,0.6866371780064701,0.3623484044098156,0.7317466720451795,0.6430616311205084,0.5103338632750397,0.8300803673938002,0.6844349680170576,0.7012609117361784,0.15008391126437615,0.10144313097232426,13.691186904907227,49.0,1.0
click-id,gin,4,0.7850694444444445,0.7839607758138645,0.7850694444444445,0.7837899510065217,0.5552969268021765,0.8583792472416857,0.7925224675256958,0.7079768147943694,0.8407414789714969,0.7624851367419738,0.7994692949203942,0.32412427049552006,0.23820545532542287,0.5806666666666667,0.5469656862745098,0.5806666666666667,0.4290117365486872,0.00845308369482134,0.7393416919316832,0.6603274948773455,0.003179650238473768,0.9977037887485649,0.5,0.5808823529411765,0.0002771224654327656,0.00010095143374711864,20.340681076049805,46.0,1.0
click-id,gin,5,0.580787037037037,0.33731358239026066,0.580787037037037,0.42676663521040437,0.0,0.8485876025766104,0.7919624555162819,0.0,1.0,0.0,0.580787037037037,0.0,0.0,0.5806666666666667,0.3371737777777778,0.5806666666666667,0.42662224096724305,0.0,0.7347200648342,0.671926243885079,0.0,1.0,0.0,0.5806666666666667,0.0,0.0,13.563871383666992,40.0,1.0
Mean,,,0.763287037037037,0.7158389299101318,0.763287037037037,0.7325551061527835,0.4877834639563773,0.8740626807271571,0.8122817049955326,0.6274910295335357,0.8613115407614111,0.6125592419587397,0.7903986572452893,0.30584689836489876,0.23327653003251636,0.6374666666666666,0.5837435331885524,0.6374666666666666,0.573289714783471,0.20097947881860537,0.7300287117670787,0.6558245626454635,0.33958664546899836,0.8525832376578645,0.482609739819687,0.6567781554951155,0.07391119604595318,0.0510712768937011,14.126873016357422,49.4,1.0
Std,,,0.10330116904707212,0.21235384279925607,0.10330116904707212,0.17178051275070952,0.275111963591306,0.02036132295558473,0.019690013912983164,0.35429829559670417,0.07874976783463518,0.34256717561925687,0.1206226142794944,0.17562362443927768,0.13549919889353376,0.056374541141271266,0.14992724246084047,0.056374541141271266,0.13395662048410853,0.18220068828088937,0.008359179262458941,0.010882840531166395,0.31491502203988586,0.157524108493306,0.28056314291541234,0.06984720300345314,0.0730618502224446,0.049267939748139714,4.900044458739019,7.402702209328699,0.0
