Dataset,Model,Fold,test_accuracy,test_precision,test_recall,test_f1_score,test_mcc,test_aucroc,test_aucpr,test_sensitivity,test_specificity,test_ppv,test_npv,test_ARI,test_NMI,Inference Time (ms),Stop Epoch,Early Stopping
click-id,appnp,1,0.5466666666666666,0.6318225918225918,0.5466666666666666,0.5228461959496442,0.196466380327624,,,0.8412698412698413,0.3333333333333333,0.4774774774774775,0.7435897435897436,-0.002244538286951549,0.03208087252660013,9.967803955078125,401.0,1.0
click-id,appnp,2,0.6466666666666666,0.6445555555555555,0.6466666666666666,0.6453520738597216,0.2702032409143088,,,0.5555555555555556,0.7126436781609196,0.5833333333333334,0.6888888888888889,0.07932163869207516,0.054123274082987526,2.023458480834961,413.0,1.0
click-id,appnp,3,0.6133333333333333,0.6194616311771796,0.6133333333333333,0.5486149026627881,0.16325818455550764,,,0.19047619047619047,0.9195402298850575,0.631578947368421,0.6106870229007634,0.03480933058113058,0.024824578834844825,4.672050476074219,447.0,1.0
click-id,appnp,4,0.6333333333333333,0.6294117647058824,0.6333333333333333,0.6047128129602356,0.21680144772231053,,,0.3333333333333333,0.8505747126436781,0.6176470588235294,0.6379310344827587,0.05960472342781951,0.03831956560594551,6.95347785949707,446.0,1.0
click-id,appnp,5,0.66,0.671,0.66,0.626778868630201,0.2836543144655877,,,0.3333333333333333,0.896551724137931,0.7,0.65,0.09020756010753507,0.06803086005366234,9.631872177124023,423.0,1.0
Mean,,,0.62,0.6392503086522419,0.62,0.5896609708125181,0.22607671359706774,,,0.4507936507936508,0.7425287356321839,0.6020073634005524,0.6662193379724308,0.05233974290432175,0.043475830220808066,6.64973258972168,426.0,1.0
Std,,,0.04447221354708779,0.01987302333491925,0.04447221354708779,0.05209315957874604,0.05042643284819506,,,0.25436476982870004,0.24241703588899435,0.08151387514707087,0.05159268664245948,0.03708616093448151,0.017468678075231496,3.3655851633281477,20.273134932713294,0.0
