Dataset,Model,Fold,train_accuracy,train_precision,train_recall,train_f1,train_mcc,train_aucroc,train_aucpr,train_sensitivity,train_specificity,train_ppv,train_npv,train_ARI,train_NMI,test_accuracy,test_precision,test_recall,test_f1,test_mcc,test_aucroc,test_aucpr,test_sensitivity,test_specificity,test_ppv,test_npv,test_ARI,test_NMI,Inference Time (ms),Stop Epoch,Early Stopping
covid-19,sgc,1,0.9235122307411464,0.9235646116246673,0.9235122307411464,0.9235248326133265,0.8467696554292019,0.9779421852517661,0.9809744277204224,0.923264736658528,0.9237839908081195,0.9300773014757554,0.9164133738601824,0.7173980897903831,0.6100350354653399,0.8532710280373832,0.8639623657512479,0.8532710280373832,0.8514406768833723,0.715268407311952,0.9488725490196078,0.9527890935758357,0.9455357142857143,0.7519607843137255,0.8071646341463414,0.9263285024154589,0.4989239199939,0.42619093348434517,17.79794692993164,500.0,0.0
covid-19,sgc,2,0.9222343921139102,0.9222596584906468,0.9222343921139102,0.922207073126512,0.8441056876754445,0.9757490144257006,0.9792285701328552,0.9319846529473317,0.9115281501340483,0.9204271443334482,0.9242718446601942,0.7130731952437958,0.6054647752692022,0.8775700934579439,0.8779764349198176,0.8775700934579439,0.8773999379350218,0.7547745539561262,0.9480444677871149,0.9537217650787395,0.9026785714285714,0.85,0.8685567010309279,0.8883196721311475,0.5700304285185213,0.46443299980083885,14.74452018737793,500.0,0.0
covid-19,sgc,3,0.9167579408543264,0.9170938348878522,0.9167579408543264,0.9167927680946849,0.8335821345379483,0.9756155606321729,0.978262132493398,0.9089640739448901,0.9253159708923784,0.9303820064262763,0.902502801643631,0.6946927901458338,0.5873338832891549,0.85,0.8632762279789278,0.85,0.8477685913900542,0.7110818090567438,0.949548319327731,0.9543931170234026,0.9517857142857142,0.7382352941176471,0.7996999249812453,0.9330855018587361,0.4897090186609964,0.4244336509298739,18.821239471435547,500.0,0.0
covid-19,sgc,4,0.9184008762322016,0.918392518458634,0.9184008762322016,0.9183897955586874,0.8364152046427636,0.9742452212788133,0.97734869462431,0.9246599232647367,0.9115281501340483,0.9198473282442748,0.9167950693374423,0.7001809151111678,0.5917057416370728,0.8803738317757009,0.8807432010019322,0.8803738317757009,0.8802173539860599,0.7603732493988844,0.9499938725490196,0.9547239418910416,0.9044642857142857,0.8539215686274509,0.8717728055077453,0.8905930470347648,0.5785350493689313,0.47237715875581016,15.251636505126953,500.0,0.0
covid-19,sgc,5,0.9143848119751734,0.9156550858191497,0.9143848119751734,0.91443123202248,0.8298706684185313,0.9737717208071831,0.9764783005184352,0.8939658179281479,0.9368058215243202,0.9395161290322581,0.8894545454545455,0.6868020201353041,0.5830802568283423,0.8280373831775701,0.8509065441155031,0.8280373831775701,0.8238592472617794,0.6756225955469197,0.9474658613445378,0.951918496376586,0.9616071428571429,0.6813725490196079,0.7681883024251069,0.9417344173441734,0.43007401971270187,0.39020561477849725,31.986474990844727,500.0,0.0
Mean,,,0.9190580503833516,0.9193931418561899,0.9190580503833516,0.9190691402831381,0.8381486701407781,0.9754647404791272,0.9784584250978842,0.9165678409487269,0.9217924166985829,0.9280499819024026,0.9098875269911989,0.7024294020852969,0.5955239384978224,0.8578504672897196,0.8673729547534859,0.8578504672897196,0.8561371614912575,0.7234241230541253,0.9487850140056023,0.9535092827891211,0.9332142857142858,0.7750980392156863,0.8230764736182733,0.9160122281568561,0.5134544872510103,0.435528071549873,19.72036361694336,500.0,0.0
Std,,,0.0037911214824632544,0.0033867093283663475,0.0037911214824632544,0.0037700593264598323,0.007109692465391563,0.001627485306098418,0.0017402814737997947,0.015138337242154241,0.010635958610622607,0.008161067219944357,0.013867681099965565,0.01271296453427501,0.011682176766293661,0.021607791932505376,0.012152728534038358,0.021607791932505376,0.02326969602777741,0.03482786923385255,0.0010416583912647797,0.0011566095196961044,0.027667048292589674,0.07500352420273114,0.04542065836017401,0.024862449769787635,0.061570292605624896,0.03338316757381502,7.0655880544354055,0.0,0.0
